date,property_id,property_type,submarket,building_sf,year_built,occupancy,noi,market_rent,in_place_rent,going_in_cap,opex_ratio,walt,tenant_concentration,capex_need,property_quality,units,primary_risk,employment_density,treasury_rate,market_vacancy,transaction_cap_rate,transaction_price,noi_growth_realized,next_year_noi,next_year_cap_rate,next_year_value
2024-06-30,OC-INDU-05,Industrial,Irvine,121811,1955,1.0,1.1598,1.303,1.323,0.0536,0.359,6.9,0.017,0.5772,0.234,,Market / Lease-up Risk,1393.94,0.045,0.057563543857136475,0.0536,21.6381,0.02702,1.1911,0.05478,21.7423
2024-06-30,OC-INDU-09,Industrial,Newport Beach,143525,1975,0.986,1.177,1.112,1.116,0.049,0.364,7.1,0.314,0.1366,0.531,,Market / Lease-up Risk,5400.0,0.045,0.06289547771971538,0.049,24.0204,0.02642,1.2081,0.05494,21.9881
2024-06-30,OC-INDU-101,Industrial,Santa Ana,63755,1977,0.992,0.5812,1.378,1.385,0.0534,0.415,4.6,0.129,0.2693,0.487,,Market / Lease-up Risk,2296.3,0.045,0.05837735890830963,0.0534,10.8839,0.03961,0.6042,0.05586,10.8172
2024-06-30,OC-INDU-105,Industrial,Costa Mesa,180274,1980,0.944,1.8735,1.603,1.575,0.0583,0.416,2.2,0.247,0.4254,0.605,,Market / Lease-up Risk,3250.0,0.045,0.028674772284065286,0.0583,32.1355,0.02412,1.9187,0.05433,35.3182
2024-06-30,OC-INDU-109,Industrial,Fullerton,114103,2002,0.931,1.3959,2.006,2.018,0.0491,0.443,7.9,0.695,0.73,0.924,,Market / Lease-up Risk,1500.0,0.045,0.0779490736556751,0.0491,28.4297,0.01898,1.4224,0.05417,26.2603
2024-06-30,OC-INDU-113,Industrial,Anaheim,74712,1959,0.941,0.7665,1.378,1.397,0.055,0.306,2.7,0.045,0.4494,0.352,,Market / Lease-up Risk,950.98,0.045,0.06351346930378804,0.055,13.9364,0.04481,0.8009,0.05517,14.5167
2024-06-30,OC-INDU-117,Industrial,Irvine,99838,1970,0.987,0.9517,1.398,1.443,0.0583,0.394,6.6,0.087,0.2568,0.451,,Market / Lease-up Risk,1393.94,0.045,0.05581180111660471,0.0583,16.3242,0.01529,0.9663,0.05521,17.501
2024-06-30,OC-INDU-121,Industrial,Newport Beach,203697,1990,0.962,2.2382,1.554,1.501,0.0553,0.375,7.7,0.157,0.6232,0.811,,Market / Lease-up Risk,5400.0,0.045,0.041168027578247814,0.0553,40.4738,0.02256,2.2887,0.05517,41.4847
2024-06-30,OC-INDU-125,Industrial,Orange,91970,1965,0.985,0.9754,1.431,1.481,0.0537,0.34,6.1,0.341,0.3097,0.244,,Market / Lease-up Risk,1148.15,0.045,0.04231178289571481,0.0537,18.1639,0.04221,1.0166,0.05435,18.7044
2024-06-30,OC-INDU-129,Industrial,Santa Ana,175851,1983,0.989,1.4514,1.114,1.087,0.0574,0.363,6.0,0.3,0.6936,0.681,,Market / Lease-up Risk,2296.3,0.045,0.07134843663828165,0.0574,25.2857,0.03218,1.4981,0.05507,27.2031
2024-06-30,OC-INDU-13,Industrial,Orange,159792,1987,0.982,1.3791,1.099,1.084,0.0572,0.32,4.2,0.138,0.4497,0.76,,Market / Lease-up Risk,1148.15,0.045,0.04456419449461337,0.0572,24.1101,0.037,1.4301,0.05549,25.7736
2024-06-30,OC-INDU-133,Industrial,Costa Mesa,120612,1989,0.995,1.7908,1.992,2.065,0.0567,0.363,4.8,0.346,0.4416,0.707,,Market / Lease-up Risk,3250.0,0.045,0.04622267470830904,0.0567,31.5838,-0.00618,1.7797,0.05579,31.902
2024-06-30,OC-INDU-137,Industrial,Fullerton,199990,1966,0.991,2.0345,1.336,1.381,0.0573,0.326,3.0,0.602,0.5998,0.349,,Market / Lease-up Risk,1500.0,0.045,0.051337351287282534,0.0573,35.5061,0.05553,2.1475,0.05514,38.9476
2024-06-30,OC-INDU-141,Industrial,Anaheim,208690,1991,0.986,1.9642,1.305,1.33,0.0567,0.378,2.4,0.245,0.7349,0.818,,Market / Lease-up Risk,950.98,0.045,0.042750659775661545,0.0567,34.642,0.02368,2.0107,0.05556,36.191
2024-06-30,OC-INDU-145,Industrial,Irvine,175932,1988,0.991,1.4061,1.229,1.238,0.0539,0.442,6.0,0.345,0.2744,0.808,,Market / Lease-up Risk,1393.94,0.045,0.0479948812579977,0.0539,26.0872,0.01085,1.4214,0.05423,26.2104
2024-06-30,OC-INDU-149,Industrial,Newport Beach,108767,1967,0.931,0.8246,1.251,1.254,0.0494,0.429,8.0,0.352,0.4234,0.474,,Market / Lease-up Risk,5400.0,0.045,0.05142931625334709,0.0494,16.6923,0.0334,0.8521,0.05524,15.4273
2024-06-30,OC-INDU-153,Industrial,Orange,168498,1977,0.955,1.3219,1.207,1.168,0.0573,0.403,3.2,0.031,0.7177,0.445,,Market / Lease-up Risk,1148.15,0.045,0.042769531622301425,0.0573,23.0698,0.04058,1.3755,0.05508,24.9755
2024-06-30,OC-INDU-157,Industrial,Santa Ana,120750,1974,0.938,1.213,1.528,1.482,0.0527,0.404,5.5,0.395,0.4431,0.587,,Market / Lease-up Risk,2296.3,0.045,0.0502797319004167,0.0527,23.0171,0.04189,1.2638,0.05521,22.8916
2024-06-30,OC-INDU-161,Industrial,Costa Mesa,109586,1959,0.932,1.2263,1.707,1.644,0.0547,0.383,2.3,0.606,0.5883,0.329,,Market / Lease-up Risk,3250.0,0.045,0.0481481965317687,0.0547,22.4186,0.02018,1.2511,0.05579,22.4224
2024-06-30,OC-INDU-165,Industrial,Fullerton,147142,1984,0.978,1.5587,1.588,1.622,0.0559,0.42,5.9,0.182,0.5755,0.586,,Market / Lease-up Risk,1500.0,0.045,0.06546600432168782,0.0559,27.8837,0.03974,1.6206,0.05533,29.2899
2024-06-30,OC-INDU-169,Industrial,Anaheim,112961,1983,0.931,0.9279,1.149,1.135,0.0576,0.347,5.6,0.332,0.1782,0.655,,Market / Lease-up Risk,950.98,0.045,0.06528556723094397,0.0576,16.1094,0.01532,0.9421,0.05412,17.4078
2024-06-30,OC-INDU-17,Industrial,Santa Ana,191296,1986,0.962,1.8465,1.489,1.46,0.0489,0.427,2.9,0.012,0.9688,0.614,,Market / Lease-up Risk,2296.3,0.045,0.05541807810716531,0.0489,37.7607,0.06152,1.9601,0.05526,35.4691
2024-06-30,OC-INDU-173,Industrial,Irvine,121051,1965,0.982,1.265,1.682,1.626,0.053,0.445,5.2,0.177,0.1754,0.314,,Market / Lease-up Risk,1393.94,0.045,0.020887470386370198,0.053,23.8679,0.04659,1.3239,0.05552,23.8443
2024-06-30,OC-INDU-177,Industrial,Newport Beach,106558,1990,0.972,1.2226,1.514,1.496,0.0552,0.337,4.5,0.386,0.4079,0.739,,Market / Lease-up Risk,5400.0,0.045,0.04087174719227067,0.0552,22.1486,0.03779,1.2688,0.0546,23.2373
2024-06-30,OC-INDU-181,Industrial,Orange,80975,1974,0.95,0.713,1.249,1.206,0.0556,0.369,6.4,0.137,0.419,0.646,,Market / Lease-up Risk,1148.15,0.045,0.07018874883357865,0.0556,12.8237,0.03669,0.7392,0.05475,13.4996
2024-06-30,OC-INDU-185,Industrial,Santa Ana,117329,1983,0.966,1.465,1.586,1.573,0.057,0.307,4.1,0.216,0.2735,0.655,,Market / Lease-up Risk,2296.3,0.045,0.0631118386691562,0.057,25.7018,0.03728,1.5196,0.05575,27.2577
2024-06-30,OC-INDU-189,Industrial,Costa Mesa,181527,1957,0.978,1.8935,1.698,1.652,0.0501,0.449,6.8,0.549,0.9603,0.312,,Market / Lease-up Risk,3250.0,0.045,0.042449178934455066,0.0501,37.7944,0.03396,1.9578,0.05484,35.7026
2024-06-30,OC-INDU-193,Industrial,Fullerton,202319,1955,0.984,1.4586,0.941,0.952,0.0514,0.317,2.4,0.717,0.5922,0.06,,Market / Lease-up Risk,1500.0,0.045,0.05593918727136454,0.0514,28.3774,0.00969,1.4727,0.05495,26.8017
2024-06-30,OC-INDU-197,Industrial,Anaheim,187435,1982,0.975,2.2621,1.571,1.63,0.0548,0.33,6.1,0.292,0.3674,0.604,,Market / Lease-up Risk,950.98,0.045,0.05761603279740318,0.0548,41.2792,0.02241,2.3128,0.0552,41.8999
2024-06-30,OC-INDU-201,Industrial,Irvine,105524,1966,0.98,0.954,1.4,1.451,0.0512,0.422,7.9,0.363,0.2524,0.497,,Market / Lease-up Risk,1393.94,0.045,0.06828801498976596,0.0512,18.6328,0.01215,0.9656,0.05527,17.4717
2024-06-30,OC-INDU-205,Industrial,Newport Beach,134900,1982,0.931,1.3108,1.557,1.602,0.05,0.43,7.4,0.578,0.5426,0.691,,Market / Lease-up Risk,5400.0,0.045,0.058672165674222884,0.05,26.216,0.03963,1.3627,0.05389,25.2862
2024-06-30,OC-INDU-209,Industrial,Orange,133799,1990,0.932,1.6856,1.661,1.655,0.0485,0.308,7.4,0.015,0.2109,0.821,,Market / Lease-up Risk,1148.15,0.045,0.031135895752783506,0.0485,34.7546,0.02654,1.7303,0.05523,31.3284
2024-06-30,OC-INDU-21,Industrial,Costa Mesa,153015,1978,0.952,0.8899,0.879,0.878,0.0539,0.409,4.5,0.392,0.1467,0.659,,Market / Lease-up Risk,3250.0,0.045,0.043046848483500086,0.0539,16.5102,0.04241,0.9276,0.05426,17.0975
2024-06-30,OC-INDU-213,Industrial,Santa Ana,169491,1973,0.989,1.6076,1.329,1.31,0.0531,0.367,3.8,0.409,0.6505,0.423,,Market / Lease-up Risk,2296.3,0.045,0.051333263960144614,0.0531,30.275,0.02145,1.6421,0.05459,30.0818
2024-06-30,OC-INDU-217,Industrial,Costa Mesa,92125,1955,0.937,0.9519,1.404,1.425,0.0515,0.311,6.1,0.544,0.1168,0.156,,Market / Lease-up Risk,3250.0,0.045,0.039913899267511606,0.0515,18.4835,0.0337,0.984,0.05538,17.7693
2024-06-30,OC-INDU-221,Industrial,Fullerton,191061,1956,0.936,1.9899,1.446,1.427,0.0497,0.325,3.3,0.245,0.4794,0.247,,Market / Lease-up Risk,1500.0,0.045,0.05234076335872515,0.0497,40.0382,0.0199,2.0295,0.05498,36.9152
2024-06-30,OC-INDU-225,Industrial,Anaheim,75011,1980,0.934,0.8071,1.652,1.642,0.051,0.407,4.0,0.012,0.5017,0.762,,Market / Lease-up Risk,950.98,0.045,0.05096007420199085,0.051,15.8255,0.04522,0.8436,0.05485,15.3803
2024-06-30,OC-INDU-229,Industrial,Irvine,107167,1955,0.971,1.1541,1.649,1.663,0.0525,0.41,6.0,0.4,0.2729,0.153,,Market / Lease-up Risk,1393.94,0.045,0.06636604498098167,0.0525,21.9829,0.03412,1.1935,0.05466,21.835
2024-06-30,OC-INDU-233,Industrial,Newport Beach,148916,1990,0.952,1.2541,1.26,1.29,0.0536,0.403,5.4,0.569,0.1959,0.734,,Market / Lease-up Risk,5400.0,0.045,0.0648477237766644,0.0536,23.3974,0.03513,1.2982,0.05441,23.8578
2024-06-30,OC-INDU-237,Industrial,Orange,131439,1960,0.94,1.5835,1.668,1.693,0.0534,0.326,7.4,0.033,0.7637,0.227,,Market / Lease-up Risk,1148.15,0.045,0.05333364017227974,0.0534,29.6536,0.0311,1.6327,0.05481,29.7885
2024-06-30,OC-INDU-241,Industrial,Santa Ana,206769,1996,0.956,2.6508,1.733,1.791,0.0554,0.342,3.6,0.156,1.6433,0.898,,Market / Lease-up Risk,2296.3,0.045,0.07626688512234113,0.0554,47.8484,0.02021,2.7044,0.05519,49.0054
2024-06-30,OC-INDU-245,Industrial,Costa Mesa,113793,1968,0.935,0.9842,1.328,1.337,0.0588,0.389,5.4,0.139,0.14,0.314,,Market / Lease-up Risk,3250.0,0.045,0.07905692449050548,0.0588,16.7381,0.03924,1.0228,0.05489,18.634
2024-06-30,OC-INDU-249,Industrial,Fullerton,163249,1976,0.944,2.0914,2.021,1.988,0.0537,0.429,7.7,0.39,0.5213,0.652,,Market / Lease-up Risk,1500.0,0.045,0.050848619255882375,0.0537,38.946,0.02479,2.1432,0.05567,38.4993
2024-06-30,OC-INDU-25,Industrial,Fullerton,139551,1955,0.938,1.19,1.248,1.22,0.0545,0.361,4.4,0.465,0.248,0.12,,Market / Lease-up Risk,1500.0,0.045,0.04199057879145079,0.0545,21.8349,0.03254,1.2287,0.05445,22.5671
2024-06-30,OC-INDU-253,Industrial,Anaheim,103647,1960,0.939,0.9855,1.354,1.381,0.0543,0.344,6.1,0.187,0.3119,0.177,,Market / Lease-up Risk,950.98,0.045,0.04254749453897306,0.0543,18.1492,0.03276,1.0178,0.05516,18.4525
2024-06-30,OC-INDU-257,Industrial,Irvine,173862,1988,0.982,2.0637,1.555,1.51,0.0524,0.339,6.3,0.306,1.0309,0.928,,Market / Lease-up Risk,1393.94,0.045,0.06452407809692126,0.0524,39.3836,0.01694,2.0987,0.05569,37.6834
2024-06-30,OC-INDU-261,Industrial,Newport Beach,167947,1961,0.984,1.9783,1.839,1.814,0.0547,0.429,3.3,0.127,1.0977,0.334,,Market / Lease-up Risk,5400.0,0.045,0.030376030539426186,0.0547,36.1664,0.04094,2.0593,0.05522,37.2904
2024-06-30,OC-INDU-265,Industrial,Orange,141072,1982,0.984,1.4978,1.386,1.337,0.0567,0.338,5.7,0.347,0.5153,0.77,,Market / Lease-up Risk,1148.15,0.045,0.04626321101300941,0.0567,26.4162,0.02819,1.54,0.05491,28.0464
2024-06-30,OC-INDU-269,Industrial,Santa Ana,105283,1978,0.931,1.0944,1.38,1.38,0.0586,0.312,7.0,0.313,0.3222,0.668,,Market / Lease-up Risk,2296.3,0.045,0.04547394170577973,0.0586,18.6758,0.05283,1.1522,0.05429,21.2221
2024-06-30,OC-INDU-273,Industrial,Costa Mesa,134420,1987,0.961,1.6518,1.569,1.581,0.0521,0.307,5.3,0.587,0.5767,0.669,,Market / Lease-up Risk,3250.0,0.045,0.05595144342542153,0.0521,31.7044,0.0162,1.6786,0.05486,30.5978
2024-06-30,OC-INDU-277,Industrial,Fullerton,117981,1988,0.938,1.5204,1.931,1.998,0.0494,0.395,5.9,0.369,0.7437,0.786,,Market / Lease-up Risk,1500.0,0.045,0.05867558877149727,0.0494,30.7773,0.00742,1.5317,0.05485,27.9265
2024-06-30,OC-INDU-281,Industrial,Anaheim,207914,1956,0.964,2.2744,1.648,1.697,0.0539,0.396,2.2,0.087,0.9989,0.094,,Market / Lease-up Risk,950.98,0.045,0.0584856647161955,0.0539,42.1967,0.05139,2.3913,0.05435,44.0009
2024-06-30,OC-INDU-285,Industrial,Irvine,194361,1994,0.939,2.2725,1.686,1.62,0.0486,0.372,5.6,0.015,0.241,0.782,,Market / Lease-up Risk,1393.94,0.045,0.04354744952858117,0.0486,46.7593,0.0088,2.2925,0.05536,41.4105
2024-06-30,OC-INDU-289,Industrial,Newport Beach,82138,1974,0.986,0.8832,1.558,1.5,0.0573,0.386,5.9,0.029,0.3275,0.498,,Market / Lease-up Risk,5400.0,0.045,0.05959301016809053,0.0573,15.4136,0.02959,0.9093,0.0551,16.5035
2024-06-30,OC-INDU-29,Industrial,Anaheim,170461,1965,0.969,1.5602,1.446,1.458,0.0506,0.427,3.2,0.111,0.7583,0.359,,Market / Lease-up Risk,950.98,0.045,0.05550203897987368,0.0506,30.834,0.0329,1.6115,0.05599,28.7836
2024-06-30,OC-INDU-293,Industrial,Orange,103270,1977,0.969,0.8778,1.237,1.257,0.0491,0.397,7.8,0.288,0.5957,0.68,,Market / Lease-up Risk,1148.15,0.045,0.06224038961451388,0.0491,17.8778,0.05883,0.9294,0.05403,17.201
2024-06-30,OC-INDU-297,Industrial,Santa Ana,177869,2003,0.974,2.1051,1.597,1.554,0.0536,0.353,4.6,0.445,0.7484,0.947,,Market / Lease-up Risk,2296.3,0.045,0.0469115110917952,0.0536,39.2743,0.03215,2.1728,0.05511,39.4264
2024-06-30,OC-INDU-301,Industrial,Costa Mesa,145030,1962,0.986,1.2425,1.281,1.302,0.053,0.405,2.5,0.089,0.8054,0.188,,Market / Lease-up Risk,3250.0,0.045,0.06519592413739715,0.053,23.4434,0.03614,1.2874,0.05521,23.3168
2024-06-30,OC-INDU-305,Industrial,Fullerton,182675,1966,0.958,1.484,1.246,1.268,0.0501,0.403,5.1,0.705,1.0304,0.476,,Market / Lease-up Risk,1500.0,0.045,0.04569520431541219,0.0501,29.6208,0.04311,1.548,0.0551,28.0961
2024-06-30,OC-INDU-309,Industrial,Anaheim,165434,1979,0.953,1.752,1.534,1.557,0.0562,0.384,2.4,0.775,0.546,0.601,,Market / Lease-up Risk,950.98,0.045,0.04834267758858662,0.0562,31.1744,0.01863,1.7846,0.05502,32.4376
2024-06-30,OC-INDU-313,Industrial,Irvine,216979,1973,0.975,2.073,1.524,1.483,0.0572,0.436,2.6,0.672,0.7369,0.37,,Market / Lease-up Risk,1393.94,0.045,0.06038993789213598,0.0572,36.2413,0.04046,2.1569,0.05431,39.717
2024-06-30,OC-INDU-317,Industrial,Newport Beach,96687,1983,0.964,0.7529,1.092,1.116,0.0514,0.371,2.3,0.038,0.4902,0.609,,Market / Lease-up Risk,5400.0,0.045,0.04457521121918725,0.0514,14.6479,0.04291,0.7852,0.05486,14.3117
2024-06-30,OC-INDU-321,Industrial,Orange,153438,1967,0.979,1.5519,1.45,1.439,0.051,0.375,6.2,0.161,1.0093,0.41,,Market / Lease-up Risk,1148.15,0.045,0.036309709598673454,0.051,30.4294,0.01242,1.5712,0.05589,28.1122
2024-06-30,OC-INDU-325,Industrial,Santa Ana,159603,1974,0.988,1.9789,1.885,1.833,0.0494,0.416,8.0,0.317,1.3307,0.415,,Market / Lease-up Risk,2296.3,0.045,0.04642607100717224,0.0494,40.0587,0.02691,2.0322,0.05454,37.2631
2024-06-30,OC-INDU-329,Industrial,Costa Mesa,158790,1979,0.942,1.2646,1.051,1.068,0.0546,0.316,4.7,0.078,0.5973,0.554,,Market / Lease-up Risk,3250.0,0.045,0.06504131099724877,0.0546,23.1612,0.01211,1.2799,0.05544,23.0872
2024-06-30,OC-INDU-33,Industrial,Irvine,208332,1956,0.946,2.1392,1.521,1.477,0.05,0.374,5.6,0.679,1.2295,0.262,,Market / Lease-up Risk,1393.94,0.045,0.06319020512134349,0.05,42.784,0.01544,2.1722,0.05533,39.2616
2024-06-30,OC-INDU-333,Industrial,Fullerton,198635,1976,0.996,2.3466,1.632,1.628,0.0551,0.382,5.0,0.271,0.3833,0.613,,Market / Lease-up Risk,1500.0,0.045,0.05296841102604089,0.0551,42.588,0.03737,2.4343,0.05481,44.4103
2024-06-30,OC-INDU-337,Industrial,Anaheim,165787,1981,0.986,1.8084,1.421,1.438,0.0573,0.338,6.9,0.035,0.6387,0.734,,Market / Lease-up Risk,950.98,0.045,0.04114152224718495,0.0573,31.5602,0.02021,1.845,0.055,33.5423
2024-06-30,OC-INDU-341,Industrial,Irvine,81768,1979,0.969,0.8653,1.621,1.661,0.0536,0.409,8.0,0.427,0.3244,0.479,,Market / Lease-up Risk,1393.94,0.045,0.04443276904613412,0.0536,16.1437,0.03129,0.8924,0.05506,16.2082
2024-06-30,OC-INDU-345,Industrial,Newport Beach,207653,1982,0.942,2.2049,1.727,1.673,0.0524,0.445,6.6,0.25,0.2723,0.66,,Market / Lease-up Risk,5400.0,0.045,0.04245441442619925,0.0524,42.0782,0.03348,2.2787,0.05618,40.5588
2024-06-30,OC-INDU-349,Industrial,Orange,118539,1955,0.98,1.0025,1.147,1.146,0.0575,0.34,3.8,0.192,0.5843,0.146,,Market / Lease-up Risk,1148.15,0.045,0.05743409551536358,0.0575,17.4348,0.01555,1.0181,0.05529,18.4153
2024-06-30,OC-INDU-353,Industrial,Santa Ana,211380,1974,0.977,2.499,1.589,1.63,0.0495,0.332,7.1,0.556,0.6023,0.419,,Market / Lease-up Risk,2296.3,0.045,0.060752684599838604,0.0495,50.4848,0.05123,2.627,0.05591,46.9904
2024-06-30,OC-INDU-357,Industrial,Costa Mesa,100441,1985,0.971,0.9648,1.409,1.389,0.0524,0.403,7.7,0.313,0.426,0.859,,Market / Lease-up Risk,3250.0,0.045,0.05390264772817921,0.0524,18.4122,0.0406,1.004,0.05544,18.1097
2024-06-30,OC-INDU-361,Industrial,Fullerton,153549,1983,0.94,1.6908,1.467,1.522,0.0489,0.321,4.3,0.342,0.8164,0.808,,Market / Lease-up Risk,1500.0,0.045,0.05999616935890263,0.0489,34.5767,0.02105,1.7264,0.05524,31.2535
2024-06-30,OC-INDU-365,Industrial,Anaheim,210796,1972,0.965,2.0472,1.53,1.583,0.0522,0.423,3.8,0.558,0.9275,0.457,,Market / Lease-up Risk,950.98,0.045,0.058925821324987665,0.0522,39.2184,0.04041,2.1299,0.05494,38.7671
2024-06-30,OC-INDU-369,Industrial,Irvine,202389,1974,0.994,1.8903,1.392,1.353,0.0581,0.426,7.0,0.211,0.7334,0.59,,Market / Lease-up Risk,1393.94,0.045,0.05040202756946646,0.0581,32.5353,0.01283,1.9146,0.05512,34.7348
2024-06-30,OC-INDU-37,Industrial,Newport Beach,141960,1976,0.996,1.5251,1.449,1.505,0.0529,0.347,2.6,0.407,0.4217,0.451,,Market / Lease-up Risk,5400.0,0.045,0.06187592476868962,0.0529,28.8299,0.0295,1.5701,0.05535,28.3682
2024-06-30,OC-INDU-373,Industrial,Newport Beach,76256,1978,0.966,0.9085,1.577,1.562,0.0504,0.335,4.1,0.098,0.3866,0.614,,Market / Lease-up Risk,5400.0,0.045,0.06140040936135873,0.0504,18.0258,0.01543,0.9225,0.05569,16.5651
2024-06-30,OC-INDU-377,Industrial,Orange,189919,1982,0.999,2.4157,1.697,1.746,0.057,0.362,2.9,0.132,0.5302,0.693,,Market / Lease-up Risk,1148.15,0.045,0.045144666728343844,0.057,42.3807,0.02249,2.47,0.05465,45.1967
2024-06-30,OC-INDU-381,Industrial,Santa Ana,162701,1955,0.943,1.2816,1.178,1.221,0.0531,0.378,3.0,0.161,0.3499,0.203,,Market / Lease-up Risk,2296.3,0.045,0.06821766259859012,0.0531,24.1356,0.01357,1.299,0.0554,23.4458
2024-06-30,OC-INDU-385,Industrial,Costa Mesa,179872,1955,0.965,1.4358,1.282,1.329,0.0528,0.434,7.5,0.501,0.5974,0.125,,Market / Lease-up Risk,3250.0,0.045,0.061833176669858034,0.0528,27.1932,0.03884,1.4916,0.05497,27.1341
2024-06-30,OC-INDU-389,Industrial,Fullerton,70604,1984,0.974,0.8707,1.538,1.587,0.0553,0.3,2.2,0.282,0.1453,0.651,,Market / Lease-up Risk,1500.0,0.045,0.06791613446723939,0.0553,15.745,0.04438,0.9093,0.05483,16.5849
2024-06-30,OC-INDU-393,Industrial,Anaheim,153802,1989,0.949,1.4736,1.419,1.458,0.0579,0.395,5.4,0.467,0.6683,0.936,,Market / Lease-up Risk,950.98,0.045,0.04708075650631621,0.0579,25.4508,0.03789,1.5294,0.0546,28.0125
2024-06-30,OC-INDU-397,Industrial,Irvine,70243,1970,0.966,0.6169,1.253,1.297,0.0574,0.383,4.9,0.65,0.2629,0.515,,Market / Lease-up Risk,1393.94,0.045,0.052565234738184495,0.0574,10.7474,0.0642,0.6565,0.05438,12.0726
2024-06-30,OC-INDU-41,Industrial,Orange,87845,1964,0.947,0.9266,1.623,1.675,0.055,0.398,6.0,0.179,0.2385,0.205,,Market / Lease-up Risk,1148.15,0.045,0.058768331531399425,0.055,16.8473,0.00777,0.9338,0.05491,17.0066
2024-06-30,OC-INDU-45,Industrial,Santa Ana,141872,1966,0.988,1.9012,1.707,1.648,0.0548,0.303,4.9,0.696,0.7425,0.479,,Market / Lease-up Risk,2296.3,0.045,0.06587455760840515,0.0548,34.6934,0.02524,1.9492,0.05491,35.4954
2024-06-30,OC-INDU-49,Industrial,Costa Mesa,112110,1963,0.951,1.1741,1.558,1.534,0.0501,0.38,3.0,0.334,0.6571,0.38,,Market / Lease-up Risk,3250.0,0.045,0.0504009265252914,0.0501,23.4351,0.0247,1.2031,0.05546,21.6939
2024-06-30,OC-INDU-53,Industrial,Fullerton,213950,1995,0.946,1.6041,1.152,1.177,0.0486,0.415,6.3,0.214,0.3769,0.822,,Market / Lease-up Risk,1500.0,0.045,0.0636338968922978,0.0486,33.0062,0.01957,1.6355,0.05491,29.7841
2024-06-30,OC-INDU-57,Industrial,Anaheim,163133,1961,0.969,1.2618,1.133,1.143,0.0589,0.382,7.6,0.076,0.189,0.379,,Market / Lease-up Risk,950.98,0.045,0.0738165003052206,0.0589,21.4228,0.05462,1.3307,0.05529,24.0678
2024-06-30,OC-INDU-61,Industrial,Irvine,186391,1968,0.989,1.8237,1.331,1.38,0.0568,0.348,3.1,0.207,1.0755,0.415,,Market / Lease-up Risk,1393.94,0.045,0.04162443574013348,0.0568,32.1074,0.0291,1.8768,0.05555,33.7829
2024-06-30,OC-INDU-65,Industrial,Newport Beach,81084,1982,0.97,1.1748,1.91,1.926,0.0532,0.335,2.5,0.243,0.1847,0.584,,Market / Lease-up Risk,5400.0,0.045,0.0410140408078863,0.0532,22.0827,0.02259,1.2013,0.05483,21.912
2024-06-30,OC-INDU-69,Industrial,Orange,201703,1969,0.992,2.5682,1.816,1.859,0.0496,0.38,6.4,0.021,1.5311,0.414,,Market / Lease-up Risk,1148.15,0.045,0.06234866152905896,0.0496,51.7782,0.02414,2.6302,0.05495,47.861
2024-06-30,OC-INDU-73,Industrial,Santa Ana,187497,1961,0.958,1.9778,1.626,1.667,0.0589,0.406,3.4,0.195,0.6385,0.343,,Market / Lease-up Risk,2296.3,0.045,0.04317135771708752,0.0589,33.5789,0.04797,2.0727,0.05561,37.2723
2024-06-30,OC-INDU-77,Industrial,Costa Mesa,180186,1986,0.978,2.664,2.034,1.976,0.0501,0.368,3.3,0.498,0.7921,0.671,,Market / Lease-up Risk,3250.0,0.045,0.0658746624127232,0.0501,53.1737,-0.00481,2.6512,0.05432,48.8107
2024-06-30,OC-INDU-81,Industrial,Fullerton,169006,1983,0.936,1.3351,1.068,1.083,0.0504,0.328,5.7,0.034,0.2403,0.597,,Market / Lease-up Risk,1500.0,0.045,0.061365240152199456,0.0504,26.4901,0.02156,1.3639,0.05453,25.0119
2024-06-30,OC-INDU-85,Industrial,Anaheim,210238,1955,0.974,2.0835,1.614,1.667,0.0587,0.447,3.6,0.229,1.0831,0.256,,Market / Lease-up Risk,950.98,0.045,0.05308203943794052,0.0587,35.494,0.0296,2.1452,0.05497,39.026
2024-06-30,OC-INDU-89,Industrial,Irvine,132768,1980,0.98,1.5452,1.642,1.696,0.0512,0.385,2.1,0.484,0.3827,0.657,,Market / Lease-up Risk,1393.94,0.045,0.048170641139866445,0.0512,30.1797,0.03226,1.5951,0.0555,28.7378
2024-06-30,OC-INDU-93,Industrial,Newport Beach,150204,1968,0.956,1.7708,1.918,1.888,0.0577,0.436,3.7,0.193,0.732,0.467,,Market / Lease-up Risk,5400.0,0.045,0.046614148589226176,0.0577,30.6898,0.04665,1.8534,0.05537,33.4724
2024-06-30,OC-INDU-97,Industrial,Orange,157336,1985,0.985,2.2116,1.914,1.848,0.0488,0.366,3.1,0.425,1.3173,0.707,,Market / Lease-up Risk,1148.15,0.045,0.07613764461681355,0.0488,45.3197,0.0192,2.2541,0.05446,41.3863
2024-06-30,OC-MULT-03,Multifamily,Anaheim,58344,1959,0.97,1.0826,3246.17,3176.226,0.0506,0.42,1.4,0.425,0.6147,0.223,52.0,Market / Lease-up Risk,950.98,0.045,0.035573187370117935,0.0506,21.3953,0.0296,1.1146,0.05118,21.779
2024-06-30,OC-MULT-07,Multifamily,Irvine,66820,1989,0.934,0.6429,1992.21,2065.277,0.0495,0.435,1.2,0.288,0.4006,0.916,52.0,Market / Lease-up Risk,1393.94,0.045,0.01,0.0495,12.9879,0.07612,0.6918,0.0516,13.409
